날짜,공정명,세부공정명,Vessel ID,계획 진도율(%),실제 진도율(%),작업인원(명),가동시간(시간),비가동시간(시간),특이사항
2024-08-29,자재 준비 및 가공,가공,FLNG-240931,95.0,100.0,27,4,3,없음
2024-08-22,자재 준비 및 가공,강판 절단,FLNG-240931,20.0,20.0,31,8,0,없음
2024-08-23,자재 준비 및 가공,강판 절단,FLNG-240931,20.0,55.0,19,5,2,없음
2024-08-24,자재 준비 및 가공,강판 절단,FLNG-240931,55.0,100.0,46,19,2,없음
2024-08-11,설계,기본 설계,FLNG-240932,100.0,89.0,37,2,2,없음
2024-08-17,설계,기본 설계,FLNG-240932,100.0,100.0,10,13,3,없음
2024-08-23,설계,상세 설계,FLNG-240932,20.0,11.0,26,6,0,없음
2024-08-24,설계,상세 설계,FLNG-240932,20.0,71.0,36,22,4,없음
2024-08-26,설계,상세 설계,FLNG-240932,71.0,100.0,25,18,3,없음
2024-08-29,자재 준비 및 가공,강판 절단,FLNG-240932,10.0,10.0,41,7,2,없음
2024-08-02,설계,기본 설계,FLNG-240933,60.0,47.0,35,14,0,없음
2024-08-04,설계,기본 설계,FLNG-240933,60.0,92.0,48,9,2,없음
2024-08-05,설계,기본 설계,FLNG-240933,92.0,100.0,15,5,3,없음
2024-08-16,설계,상세 설계,FLNG-240933,25.0,25.0,46,21,1,없음
2024-08-17,설계,상세 설계,FLNG-240933,25.0,100.0,5,21,4,없음
2024-08-24,자재 준비 및 가공,가공,FLNG-240933,75.0,68.0,28,20,2,없음
2024-08-26,자재 준비 및 가공,가공,FLNG-240933,75.0,73.0,8,4,3,없음
2024-08-27,자재 준비 및 가공,가공,FLNG-240933,75.0,100.0,42,6,0,없음
2024-08-18,자재 준비 및 가공,강판 절단,FLNG-240933,75.0,65.0,23,16,0,없음
2024-08-21,자재 준비 및 가공,강판 절단,FLNG-240933,75.0,100.0,44,6,3,없음
2024-08-30,조립,소조립,FLNG-240933,60.0,60.0,28,12,2,없음
2024-08-31,조립,소조립,FLNG-240933,60.0,100.0,38,11,3,없음
2024-08-02,설계,기본 설계,FLNG-240934,5.0,0.0,31,10,1,설계 변경으로 인한 일부 작업 지연
2024-08-09,설계,기본 설계,FLNG-240934,5.0,35.0,18,10,4,없음
2024-08-10,설계,기본 설계,FLNG-240934,35.0,100.0,28,14,4,설계 변경으로 인한 일부 작업 지연
2024-08-14,설계,상세 설계,FLNG-240934,70.0,65.0,37,14,3,없음
2024-08-18,설계,상세 설계,FLNG-240934,70.0,100.0,48,16,3,없음
2024-08-30,자재 준비 및 가공,가공,FLNG-240934,35.0,27.0,13,17,0,없음
2024-08-23,자재 준비 및 가공,강판 절단,FLNG-240934,10.0,10.0,40,17,1,없음
2024-08-24,자재 준비 및 가공,강판 절단,FLNG-240934,10.0,70.0,30,14,2,없음
2024-08-29,자재 준비 및 가공,강판 절단,FLNG-240934,70.0,100.0,6,22,1,없음
2024-08-01,설계,기본 설계,FLNG-240935,85.0,85.0,37,7,3,없음
2024-08-03,설계,기본 설계,FLNG-240935,85.0,100.0,29,15,1,없음
2024-08-10,설계,상세 설계,FLNG-240935,75.0,69.0,28,5,2,없음
2024-08-12,설계,상세 설계,FLNG-240935,75.0,84.0,33,1,2,없음
2024-08-14,설계,상세 설계,FLNG-240935,84.0,99.0,30,16,4,없음
2024-08-15,설계,상세 설계,FLNG-240935,99.0,100.0,17,22,4,없음
2024-08-21,자재 준비 및 가공,가공,FLNG-240935,0.0,0.0,42,13,2,없음
2024-08-22,자재 준비 및 가공,가공,FLNG-240935,0.0,80.0,12,17,0,없음
2024-08-26,자재 준비 및 가공,가공,FLNG-240935,80.0,80.0,36,10,1,없음
2024-08-28,자재 준비 및 가공,가공,FLNG-240935,80.0,85.0,13,17,3,없음
2024-08-29,자재 준비 및 가공,가공,FLNG-240935,85.0,100.0,7,11,0,없음
2024-08-18,자재 준비 및 가공,강판 절단,FLNG-240935,85.0,71.0,9,4,1,없음
2024-08-19,자재 준비 및 가공,강판 절단,FLNG-240935,85.0,100.0,34,21,3,없음
2024-08-30,조립,소조립,FLNG-240935,80.0,66.0,19,1,2,없음
2024-08-03,설계,기본 설계,FLNG-240936,70.0,70.0,13,4,4,없음
2024-08-09,설계,기본 설계,FLNG-240936,70.0,100.0,12,7,0,없음
2024-08-11,설계,상세 설계,FLNG-240936,80.0,80.0,31,15,3,없음
2024-08-12,설계,상세 설계,FLNG-240936,80.0,100.0,38,16,2,없음
2024-08-16,자재 준비 및 가공,가공,FLNG-240936,55.0,55.0,34,12,0,없음
2024-08-30,자재 준비 및 가공,가공,FLNG-240936,55.0,100.0,11,3,0,없음
2024-08-14,자재 준비 및 가공,강판 절단,FLNG-240936,45.0,37.0,30,22,3,없음
2024-08-15,자재 준비 및 가공,강판 절단,FLNG-240936,45.0,100.0,32,12,0,없음
2024-08-01,설계,기본 설계,FLNG-240937,10.0,10.0,46,13,3,없음
2024-08-06,설계,기본 설계,FLNG-240937,10.0,50.0,11,2,3,설계 변경으로 인한 일부 작업 지연
2024-08-07,설계,기본 설계,FLNG-240937,50.0,100.0,27,14,1,없음
2024-08-08,설계,상세 설계,FLNG-240937,85.0,74.0,21,13,1,없음
2024-08-10,설계,상세 설계,FLNG-240937,85.0,99.0,7,3,1,없음
2024-08-11,설계,상세 설계,FLNG-240937,99.0,100.0,26,19,0,없음
2024-08-21,자재 준비 및 가공,가공,FLNG-240937,95.0,90.0,49,13,2,없음
2024-08-24,자재 준비 및 가공,가공,FLNG-240937,95.0,100.0,27,6,4,없음
2024-08-12,자재 준비 및 가공,강판 절단,FLNG-240937,55.0,55.0,18,17,2,없음
2024-08-14,자재 준비 및 가공,강판 절단,FLNG-240937,55.0,100.0,44,19,1,없음
2024-08-28,조립,소조립,FLNG-240937,80.0,80.0,15,19,1,없음
2024-08-29,조립,소조립,FLNG-240937,80.0,100.0,30,16,4,"장비 일시 고장, 수리 완료"
2024-08-30,조립,중조립,FLNG-240937,30.0,30.0,12,19,3,없음
2024-08-01,설계,기본 설계,FLNG-240938,55.0,43.0,29,5,2,없음
2024-08-07,설계,기본 설계,FLNG-240938,55.0,100.0,30,18,4,없음
2024-08-12,설계,상세 설계,FLNG-240938,60.0,60.0,17,17,1,없음
2024-08-16,설계,상세 설계,FLNG-240938,60.0,95.0,38,8,2,없음
2024-08-19,설계,상세 설계,FLNG-240938,95.0,100.0,20,8,3,없음
2024-08-28,자재 준비 및 가공,가공,FLNG-240938,90.0,90.0,46,10,2,없음
2024-08-20,자재 준비 및 가공,강판 절단,FLNG-240938,75.0,75.0,47,13,0,없음
2024-08-24,자재 준비 및 가공,강판 절단,FLNG-240938,75.0,100.0,11,5,2,없음
2024-08-01,설계,기본 설계,FLNG-240939,75.0,61.0,44,6,4,없음
2024-08-02,설계,기본 설계,FLNG-240939,75.0,100.0,34,17,2,없음
2024-08-04,설계,상세 설계,FLNG-240939,20.0,20.0,11,3,2,없음
2024-08-07,설계,상세 설계,FLNG-240939,20.0,95.0,25,15,2,없음
2024-08-08,설계,상세 설계,FLNG-240939,95.0,95.0,26,14,3,없음
2024-08-12,설계,상세 설계,FLNG-240939,95.0,100.0,28,6,2,없음
2024-08-23,자재 준비 및 가공,가공,FLNG-240939,70.0,61.0,9,22,3,없음
2024-08-28,자재 준비 및 가공,가공,FLNG-240939,70.0,71.0,24,3,2,없음
2024-08-29,자재 준비 및 가공,가공,FLNG-240939,71.0,100.0,33,7,2,없음
2024-08-14,자재 준비 및 가공,강판 절단,FLNG-240939,75.0,66.0,19,7,0,없음
2024-08-20,자재 준비 및 가공,강판 절단,FLNG-240939,75.0,71.0,38,6,2,없음
2024-08-22,자재 준비 및 가공,강판 절단,FLNG-240939,75.0,100.0,22,4,2,없음
2024-08-01,설계,기본 설계,FLNG-240940,35.0,28.0,20,10,4,없음
2024-08-02,설계,기본 설계,FLNG-240940,35.0,48.0,48,11,0,없음
2024-08-04,설계,기본 설계,FLNG-240940,48.0,58.0,43,1,1,없음
2024-08-06,설계,기본 설계,FLNG-240940,58.0,83.0,39,10,0,없음
2024-08-07,설계,기본 설계,FLNG-240940,83.0,100.0,12,22,3,없음
2024-08-12,설계,상세 설계,FLNG-240940,65.0,65.0,33,19,4,없음
2024-08-13,설계,상세 설계,FLNG-240940,65.0,100.0,49,6,4,없음
2024-08-21,자재 준비 및 가공,가공,FLNG-240940,50.0,41.0,29,19,1,없음
2024-08-24,자재 준비 및 가공,가공,FLNG-240940,50.0,100.0,30,1,0,없음
2024-08-14,자재 준비 및 가공,강판 절단,FLNG-240940,45.0,34.0,7,3,3,없음
2024-08-19,자재 준비 및 가공,강판 절단,FLNG-240940,45.0,100.0,33,6,1,없음
2024-08-25,조립,소조립,FLNG-240940,85.0,77.0,5,10,0,없음
2024-08-26,조립,소조립,FLNG-240940,85.0,100.0,17,13,2,없음
2024-08-31,조립,중조립,FLNG-240940,0.0,0.0,12,3,0,없음
2024-08-01,설계,기본 설계,FLNG-240941,35.0,30.0,11,21,1,없음
2024-08-02,설계,기본 설계,FLNG-240941,35.0,60.0,32,17,2,없음
2024-08-05,설계,기본 설계,FLNG-240941,60.0,100.0,34,17,1,없음
2024-08-07,설계,상세 설계,FLNG-240941,100.0,100.0,31,8,3,설계 변경으로 인한 일부 작업 지연
2024-08-11,자재 준비 및 가공,가공,FLNG-240941,35.0,35.0,29,15,3,없음
2024-08-16,자재 준비 및 가공,가공,FLNG-240941,35.0,75.0,35,2,2,없음
2024-08-23,자재 준비 및 가공,가공,FLNG-240941,75.0,100.0,32,18,3,없음
2024-08-08,자재 준비 및 가공,강판 절단,FLNG-240941,50.0,50.0,35,23,2,없음
2024-08-09,자재 준비 및 가공,강판 절단,FLNG-240941,50.0,50.0,30,12,2,없음
2024-08-10,자재 준비 및 가공,강판 절단,FLNG-240941,50.0,100.0,19,2,1,없음
2024-08-24,조립,소조립,FLNG-240941,10.0,10.0,14,21,4,없음
2024-08-25,조립,소조립,FLNG-240941,10.0,50.0,48,7,4,없음
2024-08-31,조립,소조립,FLNG-240941,50.0,85.0,26,20,0,없음
2024-08-02,설계,기본 설계,FLNG-240942,25.0,25.0,9,15,0,없음
2024-08-07,설계,기본 설계,FLNG-240942,25.0,45.0,37,22,0,없음
2024-08-13,설계,기본 설계,FLNG-240942,45.0,100.0,17,1,1,없음
2024-08-14,설계,상세 설계,FLNG-240942,0.0,0.0,10,17,4,없음
2024-08-15,설계,상세 설계,FLNG-240942,0.0,20.0,41,10,1,없음
2024-08-17,설계,상세 설계,FLNG-240942,20.0,100.0,49,13,3,없음
2024-08-28,자재 준비 및 가공,가공,FLNG-240942,80.0,69.0,19,5,4,없음
2024-08-31,자재 준비 및 가공,가공,FLNG-240942,80.0,74.0,42,18,1,없음
2024-08-18,자재 준비 및 가공,강판 절단,FLNG-240942,80.0,80.0,38,8,1,없음
2024-08-21,자재 준비 및 가공,강판 절단,FLNG-240942,80.0,100.0,5,22,3,자재 일부 지연 입고
2024-08-01,설계,기본 설계,FLNG-240943,95.0,95.0,22,8,0,없음
2024-08-02,설계,기본 설계,FLNG-240943,95.0,100.0,18,4,0,없음
2024-08-04,설계,상세 설계,FLNG-240943,60.0,51.0,6,9,0,없음
2024-08-05,설계,상세 설계,FLNG-240943,60.0,66.0,22,23,2,없음
2024-08-06,설계,상세 설계,FLNG-240943,66.0,86.0,46,12,0,없음
2024-08-09,설계,상세 설계,FLNG-240943,86.0,100.0,34,14,2,없음
2024-08-30,자재 준비 및 가공,가공,FLNG-240943,0.0,0.0,18,1,4,없음
2024-08-11,자재 준비 및 가공,강판 절단,FLNG-240943,95.0,95.0,19,21,2,없음
2024-08-28,자재 준비 및 가공,강판 절단,FLNG-240943,95.0,100.0,14,2,0,없음
2024-08-06,설계,기본 설계,FLNG-240944,30.0,20.0,17,17,0,없음
2024-08-11,설계,기본 설계,FLNG-240944,30.0,20.0,8,4,4,없음
2024-08-13,설계,기본 설계,FLNG-240944,30.0,30.0,29,8,0,없음
2024-08-16,설계,기본 설계,FLNG-240944,30.0,30.0,27,12,2,없음
2024-08-17,설계,기본 설계,FLNG-240944,30.0,90.0,14,17,2,없음
2024-08-22,설계,기본 설계,FLNG-240944,90.0,100.0,24,16,1,없음
2024-08-30,설계,상세 설계,FLNG-240944,45.0,45.0,41,6,2,없음
2024-08-03,설계,기본 설계,FLNG-240945,90.0,82.0,14,2,0,없음
2024-08-05,설계,기본 설계,FLNG-240945,90.0,100.0,22,20,4,없음
2024-08-06,설계,상세 설계,FLNG-240945,70.0,70.0,30,9,2,없음
2024-08-07,설계,상세 설계,FLNG-240945,70.0,100.0,27,9,1,없음
2024-08-15,자재 준비 및 가공,가공,FLNG-240945,0.0,0.0,32,5,3,없음
2024-08-17,자재 준비 및 가공,가공,FLNG-240945,0.0,70.0,7,17,2,없음
2024-08-18,자재 준비 및 가공,가공,FLNG-240945,70.0,100.0,7,1,4,없음
2024-08-08,자재 준비 및 가공,강판 절단,FLNG-240945,85.0,74.0,23,5,4,없음
2024-08-11,자재 준비 및 가공,강판 절단,FLNG-240945,85.0,100.0,13,21,0,없음
2024-08-19,조립,소조립,FLNG-240945,10.0,10.0,15,17,0,없음
2024-08-23,조립,소조립,FLNG-240945,10.0,55.0,9,11,4,없음
2024-08-25,조립,소조립,FLNG-240945,55.0,100.0,32,7,2,없음
2024-08-31,조립,중조립,FLNG-240945,10.0,10.0,38,5,2,없음
2024-08-06,설계,기본 설계,FLNG-240946,5.0,0.0,11,21,0,없음
2024-08-09,설계,기본 설계,FLNG-240946,5.0,55.0,49,14,4,없음
2024-08-12,설계,기본 설계,FLNG-240946,55.0,70.0,47,8,3,없음
2024-08-14,설계,기본 설계,FLNG-240946,70.0,100.0,49,6,3,없음
2024-08-18,설계,상세 설계,FLNG-240946,55.0,55.0,46,21,3,없음
2024-08-21,설계,상세 설계,FLNG-240946,55.0,85.0,13,8,0,없음
2024-08-23,설계,상세 설계,FLNG-240946,85.0,100.0,35,12,0,규제 기관의 검토 및 승인 지연
2024-08-25,자재 준비 및 가공,강판 절단,FLNG-240946,65.0,65.0,17,21,3,없음
2024-08-29,자재 준비 및 가공,강판 절단,FLNG-240946,65.0,100.0,7,10,1,없음
2024-08-01,설계,기본 설계,FLNG-240947,75.0,69.0,16,19,1,없음
2024-08-02,설계,기본 설계,FLNG-240947,75.0,100.0,7,6,2,없음
2024-08-07,설계,상세 설계,FLNG-240947,0.0,0.0,36,21,1,없음
2024-08-15,설계,상세 설계,FLNG-240947,0.0,45.0,43,21,3,없음
2024-08-18,설계,상세 설계,FLNG-240947,45.0,65.0,24,12,0,없음
2024-08-19,설계,상세 설계,FLNG-240947,65.0,90.0,25,3,4,없음
2024-08-22,설계,상세 설계,FLNG-240947,90.0,100.0,29,14,2,없음
2024-08-24,자재 준비 및 가공,강판 절단,FLNG-240947,30.0,30.0,42,18,1,없음
2024-08-30,자재 준비 및 가공,강판 절단,FLNG-240947,30.0,55.0,31,20,3,없음
2024-08-31,자재 준비 및 가공,강판 절단,FLNG-240947,55.0,100.0,20,13,0,없음
2024-08-09,설계,기본 설계,FLNG-240948,40.0,40.0,45,17,4,없음
2024-08-15,설계,기본 설계,FLNG-240948,40.0,70.0,17,11,2,없음
2024-08-18,설계,기본 설계,FLNG-240948,70.0,100.0,23,12,4,없음
2024-08-27,설계,상세 설계,FLNG-240948,55.0,55.0,37,13,1,없음
2024-08-28,설계,상세 설계,FLNG-240948,55.0,100.0,27,17,3,없음
2024-08-03,설계,기본 설계,FLNG-240949,40.0,40.0,11,22,2,규제 기관의 검토 및 승인 지연
2024-08-07,설계,기본 설계,FLNG-240949,40.0,100.0,37,1,0,없음
2024-08-09,설계,상세 설계,FLNG-240949,85.0,85.0,36,14,3,설계 변경으로 인한 일부 작업 지연
2024-08-11,설계,상세 설계,FLNG-240949,85.0,100.0,29,10,4,없음
2024-08-19,자재 준비 및 가공,가공,FLNG-240949,95.0,88.0,24,5,3,없음
2024-08-21,자재 준비 및 가공,가공,FLNG-240949,95.0,100.0,17,16,3,없음
2024-08-12,자재 준비 및 가공,강판 절단,FLNG-240949,80.0,66.0,35,12,2,없음
2024-08-16,자재 준비 및 가공,강판 절단,FLNG-240949,80.0,100.0,11,1,0,없음
2024-08-23,조립,소조립,FLNG-240949,15.0,6.0,17,3,4,없음
2024-08-25,조립,소조립,FLNG-240949,15.0,41.0,13,19,1,없음
2024-08-26,조립,소조립,FLNG-240949,41.0,71.0,34,3,2,없음
2024-08-01,설계,기본 설계,FLNG-240950,30.0,16.0,40,11,2,없음
2024-08-02,설계,기본 설계,FLNG-240950,30.0,81.0,49,13,0,없음
2024-08-05,설계,기본 설계,FLNG-240950,81.0,96.0,17,23,1,없음
2024-08-17,설계,기본 설계,FLNG-240950,96.0,100.0,47,6,2,없음
2024-08-18,설계,상세 설계,FLNG-240950,50.0,45.0,39,14,2,없음
2024-08-24,설계,상세 설계,FLNG-240950,50.0,100.0,45,22,2,없음
2024-08-25,자재 준비 및 가공,강판 절단,FLNG-240950,20.0,20.0,13,19,1,자재 품질 문제로 일부 교체 작업
2024-08-30,자재 준비 및 가공,강판 절단,FLNG-240950,20.0,80.0,43,7,3,없음
2024-08-02,설계,기본 설계,FLNG-240951,100.0,100.0,6,6,3,없음
2024-08-04,설계,상세 설계,FLNG-240951,55.0,46.0,19,12,3,없음
2024-08-05,설계,상세 설계,FLNG-240951,55.0,100.0,48,11,4,없음
2024-08-09,자재 준비 및 가공,가공,FLNG-240951,100.0,93.0,12,16,1,자재 일부 지연 입고
2024-08-10,자재 준비 및 가공,가공,FLNG-240951,100.0,100.0,11,12,1,없음
2024-08-06,자재 준비 및 가공,강판 절단,FLNG-240951,50.0,41.0,19,4,2,없음
2024-08-08,자재 준비 및 가공,강판 절단,FLNG-240951,50.0,100.0,38,14,4,없음
2024-08-14,조립,소조립,FLNG-240951,30.0,25.0,46,10,3,없음
2024-08-18,조립,소조립,FLNG-240951,30.0,80.0,49,10,2,없음
2024-08-20,조립,소조립,FLNG-240951,80.0,100.0,30,9,1,없음
2024-08-28,조립,중조립,FLNG-240951,45.0,45.0,20,17,1,없음
2024-08-29,조립,중조립,FLNG-240951,45.0,60.0,43,10,0,없음
2024-08-30,조립,중조립,FLNG-240951,60.0,100.0,9,15,0,없음
2024-08-01,설계,기본 설계,FLNG-240952,15.0,15.0,21,15,3,없음
2024-08-04,설계,기본 설계,FLNG-240952,15.0,90.0,14,9,3,없음
2024-08-06,설계,기본 설계,FLNG-240952,90.0,100.0,40,18,4,없음
2024-08-07,설계,상세 설계,FLNG-240952,85.0,85.0,20,15,0,없음
2024-08-09,설계,상세 설계,FLNG-240952,85.0,100.0,16,4,0,없음
2024-08-13,자재 준비 및 가공,가공,FLNG-240952,80.0,72.0,41,6,2,없음
2024-08-22,자재 준비 및 가공,가공,FLNG-240952,80.0,100.0,47,17,2,없음
2024-08-12,자재 준비 및 가공,강판 절단,FLNG-240952,100.0,100.0,12,5,1,자재 일부 지연 입고
2024-08-26,조립,소조립,FLNG-240952,95.0,85.0,20,2,4,없음
2024-08-31,조립,소조립,FLNG-240952,95.0,100.0,11,18,0,없음
2024-08-01,설계,기본 설계,FLNG-240953,20.0,20.0,23,13,1,없음
2024-08-03,설계,기본 설계,FLNG-240953,20.0,45.0,32,21,4,없음
2024-08-05,설계,기본 설계,FLNG-240953,45.0,65.0,15,10,2,규제 기관의 검토 및 승인 지연
2024-08-06,설계,기본 설계,FLNG-240953,65.0,95.0,24,2,2,없음
2024-08-08,설계,기본 설계,FLNG-240953,95.0,100.0,32,22,0,없음
2024-08-09,설계,상세 설계,FLNG-240953,75.0,64.0,39,17,1,없음
2024-08-10,설계,상세 설계,FLNG-240953,75.0,100.0,28,18,0,없음
2024-08-19,자재 준비 및 가공,가공,FLNG-240953,90.0,90.0,15,22,3,없음
2024-08-21,자재 준비 및 가공,가공,FLNG-240953,90.0,100.0,25,14,1,없음
2024-08-11,자재 준비 및 가공,강판 절단,FLNG-240953,35.0,35.0,36,4,1,없음
2024-08-18,자재 준비 및 가공,강판 절단,FLNG-240953,35.0,100.0,35,14,0,없음
2024-08-24,조립,소조립,FLNG-240953,35.0,35.0,12,23,1,없음
2024-08-26,조립,소조립,FLNG-240953,35.0,90.0,31,22,0,없음
2024-08-27,조립,소조립,FLNG-240953,90.0,90.0,30,19,2,없음
2024-08-01,설계,기본 설계,FLNG-240954,50.0,50.0,23,23,2,없음
2024-08-02,설계,기본 설계,FLNG-240954,50.0,70.0,25,12,1,없음
2024-08-07,설계,기본 설계,FLNG-240954,70.0,100.0,15,11,4,없음
2024-08-08,설계,상세 설계,FLNG-240954,85.0,76.0,48,5,0,없음
2024-08-09,설계,상세 설계,FLNG-240954,85.0,100.0,5,7,3,없음
2024-08-23,자재 준비 및 가공,가공,FLNG-240954,55.0,47.0,34,6,2,없음
2024-08-31,자재 준비 및 가공,가공,FLNG-240954,55.0,100.0,42,2,3,없음
2024-08-12,자재 준비 및 가공,강판 절단,FLNG-240954,35.0,35.0,26,18,0,없음
2024-08-20,자재 준비 및 가공,강판 절단,FLNG-240954,35.0,100.0,37,23,2,없음
2024-08-01,설계,기본 설계,FLNG-240955,15.0,4.0,36,23,4,없음
2024-08-06,설계,기본 설계,FLNG-240955,15.0,14.0,45,17,0,규제 기관의 검토 및 승인 지연
2024-08-14,설계,기본 설계,FLNG-240955,15.0,94.0,40,12,4,없음
2024-08-20,설계,기본 설계,FLNG-240955,94.0,100.0,20,21,4,없음
2024-08-24,설계,상세 설계,FLNG-240955,95.0,95.0,40,21,0,없음
2024-08-28,설계,상세 설계,FLNG-240955,95.0,100.0,35,5,2,없음
2024-08-02,설계,기본 설계,FLNG-240956,35.0,30.0,12,21,1,없음
2024-08-05,설계,기본 설계,FLNG-240956,35.0,80.0,49,1,3,없음
2024-08-10,설계,기본 설계,FLNG-240956,80.0,100.0,28,9,0,없음
2024-08-16,설계,상세 설계,FLNG-240956,65.0,55.0,26,20,0,없음
2024-08-24,설계,상세 설계,FLNG-240956,65.0,55.0,37,9,4,없음
2024-08-02,설계,기본 설계,FLNG-240957,35.0,35.0,9,12,2,규제 기관의 검토 및 승인 지연
2024-08-06,설계,기본 설계,FLNG-240957,35.0,60.0,47,13,4,없음
2024-08-12,설계,기본 설계,FLNG-240957,60.0,70.0,48,6,3,없음
2024-08-13,설계,기본 설계,FLNG-240957,70.0,100.0,48,17,0,없음
2024-08-14,설계,상세 설계,FLNG-240957,65.0,60.0,31,16,3,없음
2024-08-17,설계,상세 설계,FLNG-240957,65.0,100.0,45,12,4,없음
2024-08-22,자재 준비 및 가공,가공,FLNG-240957,95.0,82.0,9,6,3,없음
2024-08-23,자재 준비 및 가공,가공,FLNG-240957,95.0,100.0,35,16,2,없음
2024-08-18,자재 준비 및 가공,강판 절단,FLNG-240957,20.0,20.0,33,8,2,없음
2024-08-20,자재 준비 및 가공,강판 절단,FLNG-240957,20.0,100.0,5,22,4,없음
2024-08-28,조립,소조립,FLNG-240957,70.0,56.0,42,21,4,없음
2024-08-07,설계,기본 설계,FLNG-240958,40.0,40.0,48,22,1,없음
2024-08-08,설계,기본 설계,FLNG-240958,40.0,65.0,25,19,1,없음
2024-08-10,설계,기본 설계,FLNG-240958,65.0,100.0,43,8,1,없음
2024-08-12,설계,상세 설계,FLNG-240958,60.0,60.0,19,12,2,없음
2024-08-13,설계,상세 설계,FLNG-240958,60.0,100.0,31,9,0,없음
2024-08-19,자재 준비 및 가공,가공,FLNG-240958,30.0,20.0,8,23,2,없음
2024-08-20,자재 준비 및 가공,가공,FLNG-240958,30.0,100.0,35,10,0,없음
2024-08-15,자재 준비 및 가공,강판 절단,FLNG-240958,30.0,30.0,12,16,2,없음
2024-08-18,자재 준비 및 가공,강판 절단,FLNG-240958,30.0,100.0,41,23,0,자재 일부 지연 입고
2024-08-23,조립,소조립,FLNG-240958,80.0,80.0,27,6,3,조립 라인 문제로 작업 지연
2024-08-24,조립,소조립,FLNG-240958,80.0,100.0,11,16,4,없음
2024-08-25,조립,중조립,FLNG-240958,5.0,0.0,10,13,4,없음
2024-08-30,조립,중조립,FLNG-240958,5.0,80.0,17,21,3,없음
2024-08-02,설계,기본 설계,FLNG-240959,60.0,51.0,10,12,3,없음
